1790,650,el,mitigate_risks
1791,650,el,prepare_to_respond
1792,650,el,recover
1793,650,el,immediate
1794,650,el,warning
1795,650,el,anticipated
1808,651,en,warning
1809,651,en,anticipated
1810,651,en,assess_and_plan
1811,651,en,mitigate_risks
1812,651,en,prepare_to_respond
1813,651,en,recover
1802,652,el,anticipated
1803,652,el,assess_and_plan
1804,652,el,mitigate_risks
1805,652,el,prepare_to_respond
1806,652,el,recover
1807,652,el,immediate
1832,655,en,mitigate_risks
1833,655,en,prepare_to_respond
1834,655,en,recover
1835,655,en,immediate
1836,655,en,warning
1837,655,en,anticipated
1826,656,el,prepare_to_respond
1827,656,el,recover
1828,656,el,immediate
1829,656,el,warning
1830,656,el,anticipated
1831,656,el,assess_and_plan
1844,657,en,anticipated
1845,657,en,assess_and_plan
1846,657,en,mitigate_risks
1847,657,en,prepare_to_respond
1848,657,en,recover
1849,657,en,immediate
1838,658,el,assess_and_plan
1839,658,el,mitigate_risks
1840,658,el,prepare_to_respond
1841,658,el,recover
1842,658,el,immediate
1843,658,el,warning
1856,659,en,immediate
1857,659,en,warning
1858,659,en,anticipated
1859,659,en,assess_and_plan
1860,659,en,mitigate_risks
1861,659,en,prepare_to_respond
1850,660,el,warning
1851,660,el,anticipated
1852,660,el,assess_and_plan
1853,660,el,mitigate_risks
1854,660,el,prepare_to_respond
1855,660,el,recover
1868,661,en,prepare_to_respond
1869,661,en,recover
1870,661,en,immediate
1871,661,en,warning
1872,661,en,anticipated
1873,661,en,assess_and_plan
1862,662,el,recover
1863,662,el,immediate
1864,662,el,warning
1865,662,el,anticipated
1866,662,el,assess_and_plan
1867,662,el,mitigate_risks
1880,663,en,assess_and_plan
1881,663,en,mitigate_risks
1882,663,en,prepare_to_respond
1883,663,en,recover
1884,663,en,immediate
1885,663,en,warning
1874,664,el,mitigate_risks
1875,664,el,prepare_to_respond
1876,664,el,recover
1877,664,el,immediate
1878,664,el,warning
1879,664,el,anticipated
1903,667,en,prepare_to_respond
1904,667,en,recover
1905,667,en,immediate
1906,667,en,warning
1907,667,en,anticipated
1898,668,de,immediate
1899,668,de,warning
1900,668,de,anticipated
1901,668,de,assess_and_plan
1902,668,de,mitigate_risks
1914,669,en,anticipated
1915,669,en,assess_and_plan
1916,669,en,mitigate_risks
1917,669,en,prepare_to_respond
1918,669,en,recover
1919,669,en,immediate
1908,670,de,assess_and_plan
1909,670,de,mitigate_risks
1910,670,de,prepare_to_respond
1911,670,de,recover
1912,670,de,immediate
1913,670,de,warning
1926,671,en,immediate
1927,671,en,warning
1928,671,en,anticipated
1929,671,en,assess_and_plan
1930,671,en,mitigate_risks
1931,671,en,prepare_to_respond
1920,672,de,warning
1921,672,de,anticipated
1922,672,de,assess_and_plan
1923,672,de,mitigate_risks
1924,672,de,prepare_to_respond
1925,672,de,recover
1938,673,en,prepare_to_respond
1939,673,en,recover
1940,673,en,immediate
1941,673,en,warning
1942,673,en,anticipated
1943,673,en,assess_and_plan
1932,674,de,recover
1933,674,de,immediate
1934,674,de,warning
1935,674,de,anticipated
1936,674,de,assess_and_plan
1937,674,de,mitigate_risks
1950,675,en,assess_and_plan
1951,675,en,mitigate_risks
1952,675,en,prepare_to_respond
1953,675,en,recover
1954,675,en,immediate
1955,675,en,warning
1944,676,de,mitigate_risks
1945,676,de,prepare_to_respond
1946,676,de,recover
1947,676,de,immediate
1948,676,de,warning
1949,676,de,anticipated
1962,677,en,warning
1963,677,en,anticipated
1964,677,en,assess_and_plan
1965,677,en,mitigate_risks
1966,677,en,prepare_to_respond
1967,677,en,recover
1956,678,de,anticipated
1957,678,de,assess_and_plan
1958,678,de,mitigate_risks
1959,678,de,prepare_to_respond
1960,678,de,recover
1961,678,de,immediate
1974,679,en,recover
1975,679,en,immediate
1976,679,en,warning
1977,679,en,anticipated
1978,679,en,assess_and_plan
1979,679,en,mitigate_risks
1968,680,de,immediate
1969,680,de,warning
1970,680,de,anticipated
1971,680,de,assess_and_plan
1972,680,de,mitigate_risks
1973,680,de,prepare_to_respond
1986,681,en,mitigate_risks
1987,681,en,prepare_to_respond
1988,681,en,recover
1989,681,en,immediate
1990,681,en,warning
1991,681,en,anticipated
1980,682,de,prepare_to_respond
1981,682,de,recover
1982,682,de,immediate
1983,682,de,warning
1984,682,de,anticipated
1985,682,de,assess_and_plan
2010,685,en,immediate
2011,685,en,warning
2012,685,en,anticipated
2013,685,en,assess_and_plan
2014,685,en,mitigate_risks
2015,685,en,prepare_to_respond
2004,686,de,warning
2005,686,de,anticipated
2006,686,de,assess_and_plan
2007,686,de,mitigate_risks
2008,686,de,prepare_to_respond
2009,686,de,recover
2022,687,en,prepare_to_respond
2023,687,en,recover
2024,687,en,immediate
2025,687,en,warning
2026,687,en,anticipated
2027,687,en,assess_and_plan
2016,688,de,recover
2017,688,de,immediate
2018,688,de,warning
2019,688,de,anticipated
2020,688,de,assess_and_plan
2021,688,de,mitigate_risks
2034,689,en,assess_and_plan
2035,689,en,mitigate_risks
2036,689,en,prepare_to_respond
2037,689,en,recover
2038,689,en,immediate
2039,689,en,warning
2028,690,de,mitigate_risks
2029,690,de,prepare_to_respond
2030,690,de,recover
2031,690,de,immediate
2032,690,de,warning
2033,690,de,anticipated
2058,693,en,recover
2059,693,en,immediate
2060,693,en,warning
2061,693,en,anticipated
2062,693,en,assess_and_plan
2063,693,en,mitigate_risks
2052,694,de,immediate
2053,694,de,warning
2054,694,de,anticipated
2055,694,de,assess_and_plan
2056,694,de,mitigate_risks
2057,694,de,prepare_to_respond
2070,695,en,mitigate_risks
2071,695,en,prepare_to_respond
2072,695,en,recover
2073,695,en,immediate
2074,695,en,warning
2075,695,en,anticipated
2064,696,de,prepare_to_respond
2065,696,de,recover
2066,696,de,immediate
2067,696,de,warning
2068,696,de,anticipated
2069,696,de,assess_and_plan
2082,697,en,anticipated
2083,697,en,assess_and_plan
2084,697,en,mitigate_risks
2085,697,en,prepare_to_respond
2086,697,en,recover
2087,697,en,immediate
2076,698,de,assess_and_plan
2077,698,de,mitigate_risks
2078,698,de,prepare_to_respond
2079,698,de,recover
2080,698,de,immediate
2081,698,de,warning
2094,699,en,immediate
2095,699,en,warning
2096,699,en,anticipated
2097,699,en,assess_and_plan
2098,699,en,mitigate_risks
2099,699,en,prepare_to_respond
2088,700,de,warning
2089,700,de,anticipated
2090,700,de,assess_and_plan
2091,700,de,mitigate_risks
2092,700,de,prepare_to_respond
2093,700,de,recover
2106,701,en,prepare_to_respond
2107,701,en,recover
2108,701,en,immediate
2109,701,en,warning
2110,701,en,anticipated
2111,701,en,assess_and_plan
2100,702,de,recover
2101,702,de,immediate
2102,702,de,warning
2103,702,de,anticipated
2104,702,de,assess_and_plan
2105,702,de,mitigate_risks
2129,705,en,immediate
2130,705,en,warning
2131,705,en,anticipated
2132,705,en,assess_and_plan
2133,705,en,mitigate_risks
2124,706,de,anticipated
2125,706,de,assess_and_plan
2126,706,de,mitigate_risks
2127,706,de,prepare_to_respond
2128,706,de,recover
2140,707,en,mitigate_risks
2141,707,en,prepare_to_respond
2142,707,en,recover
2143,707,en,immediate
2144,707,en,warning
2145,707,en,anticipated
2134,708,de,prepare_to_respond
2135,708,de,recover
2136,708,de,immediate
2137,708,de,warning
2138,708,de,anticipated
2139,708,de,assess_and_plan
2152,709,en,anticipated
2153,709,en,assess_and_plan
2154,709,en,mitigate_risks
2155,709,en,prepare_to_respond
2156,709,en,recover
2157,709,en,immediate
2146,710,de,assess_and_plan
2147,710,de,mitigate_risks
2148,710,de,prepare_to_respond
2149,710,de,recover
2150,710,de,immediate
2151,710,de,warning
2164,711,en,immediate
2165,711,en,warning
2166,711,en,anticipated
2167,711,en,assess_and_plan
2168,711,en,mitigate_risks
2169,711,en,prepare_to_respond
2158,712,de,warning
2159,712,de,anticipated
2160,712,de,assess_and_plan
2161,712,de,mitigate_risks
2162,712,de,prepare_to_respond
2163,712,de,recover
2176,713,en,prepare_to_respond
2177,713,en,recover
2178,713,en,immediate
2179,713,en,warning
2180,713,en,anticipated
2181,713,en,assess_and_plan
2170,714,de,recover
2171,714,de,immediate
2172,714,de,warning
2173,714,de,anticipated
2174,714,de,assess_and_plan
2175,714,de,mitigate_risks
2188,715,en,assess_and_plan
2189,715,en,mitigate_risks
2190,715,en,prepare_to_respond
2191,715,en,recover
2192,715,en,immediate
2193,715,en,warning
2182,716,de,mitigate_risks
2183,716,de,prepare_to_respond
2184,716,de,recover
2185,716,de,immediate
2186,716,de,warning
2187,716,de,anticipated
2200,717,en,warning
2201,717,en,anticipated
2202,717,en,assess_and_plan
2203,717,en,mitigate_risks
2204,717,en,prepare_to_respond
2205,717,en,recover
2194,718,de,anticipated
2195,718,de,assess_and_plan
2196,718,de,mitigate_risks
2197,718,de,prepare_to_respond
2198,718,de,recover
2199,718,de,immediate
2212,719,en,recover
2213,719,en,immediate
2214,719,en,warning
2215,719,en,anticipated
2216,719,en,assess_and_plan
2217,719,en,mitigate_risks
2206,720,de,immediate
2207,720,de,warning
2208,720,de,anticipated
2209,720,de,assess_and_plan
2210,720,de,mitigate_risks
2211,720,de,prepare_to_respond
2236,723,en,anticipated
2237,723,en,assess_and_plan
2238,723,en,mitigate_risks
2239,723,en,prepare_to_respond
2240,723,en,recover
2241,723,en,immediate
2230,724,de,assess_and_plan
2231,724,de,mitigate_risks
2232,724,de,prepare_to_respond
2233,724,de,recover
2234,724,de,immediate
2235,724,de,warning
2248,725,en,immediate
2249,725,en,warning
2250,725,en,anticipated
2251,725,en,assess_and_plan
2252,725,en,mitigate_risks
2253,725,en,prepare_to_respond
2242,726,de,warning
2243,726,de,anticipated
2244,726,de,assess_and_plan
2245,726,de,mitigate_risks
2246,726,de,prepare_to_respond
2247,726,de,recover
2260,727,en,prepare_to_respond
2261,727,en,recover
2262,727,en,immediate
2263,727,en,warning
2264,727,en,anticipated
2265,727,en,assess_and_plan
2254,728,de,recover
2255,728,de,immediate
2256,728,de,warning
2257,728,de,anticipated
2258,728,de,assess_and_plan
2259,728,de,mitigate_risks
2272,729,en,assess_and_plan
2273,729,en,mitigate_risks
2274,729,en,prepare_to_respond
2275,729,en,recover
2276,729,en,immediate
2277,729,en,warning
2266,730,de,mitigate_risks
2267,730,de,prepare_to_respond
2268,730,de,recover
2269,730,de,immediate
2270,730,de,warning
2271,730,de,anticipated
2296,733,en,recover
2297,733,en,immediate
2298,733,en,warning
2299,733,en,anticipated
2300,733,en,assess_and_plan
2301,733,en,mitigate_risks
2290,734,de,immediate
2291,734,de,warning
2292,734,de,anticipated
